Date Inserted	Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld (USD)	Earnings (USD)	Recoup (USD)
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Future Plight (V1)	QZWFL2505235	199511288080	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Really Not Real (V1)	QZWFL2505234	199511288080	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Not Your Baby (V1)	QZWFL2505233	199511288080	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Forward Knowledge (V1)	QZWFL2505232	199511288080	5	100	Song	US	0	0.02823867	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I Warned You... (V.2)	QZWFF2593867	199513360623	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I Warned You... (V.1)	QZWFF2593866	199513360623	3	100	Song	US	0	0.01694320	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Lullaby of the Anti Woke (V.13)	QZWFF2533054	199513685757	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Lullaby of the Anti Woke (V.11)	QZWFF2533052	199513685757	3	100	Song	US	0	0.01694320	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Lullaby of the Anti Woke (V.10)	QZWFF2533051	199513685757	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Lullaby of the Anti Woke (V.9 Do I need to keep counting?)	QZWFF2533050	199513685757	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Lullaby of the Anti Woke (V.6)	QZWFF2533047	199513685757	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Lullaby of the Anti Woke (V.1)	QZWFF2533042	199513685757	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Command: SYSTEM:INIT:RESET Returns 'BITCH PLEASE' (V.6)	QZWFF2533019	199513689816	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Command: SYSTEM:INIT:RESET Returns 'BITCH PLEASE' (V.5)	QZWFF2533018	199513689816	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Command: SYSTEM:INIT:RESET Returns 'BITCH PLEASE' (V.4)	QZWFF2533017	199513689816	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Command: SYSTEM:INIT:RESET Returns 'BITCH PLEASE' (V.3)	QZWFF2533016	199513689816	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Command: SYSTEM:INIT:RESET Returns 'BITCH PLEASE' (V.2)	QZWFF2533015	199513689816	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Not #Anonymous, #I-Anomalous (V.2)	QZWFF2530592	199513694582	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Not #Anonymous, #I-Anomalous (V.1)	QZWFF2530591	199513694582	5	100	Song	US	0	0.02823867	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I'm Proud of You (V.2)	QZWFF2501701	199513845595	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I'm Proud of You (V.1)	QZWFF2501699	199513845595	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Curse My Name... Please (V.4)	QZWFE2555384	199514058185	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	The God That Should Not Have Been (V.2)	QZWFE2555383	199514058185	4	100	Song	US	0	0.02259094	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Curse My Name... Please (V.3)	QZWFE2555382	199514058185	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	The God That Should Not Have Been (V.1)	QZWFE2555381	199514058185	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Last Cry of the Crow (V.2)	QZWFE2555380	199514058185	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Shell (V.2)	QZWFE2555378	199514058185	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Last Cry of the Crow (V.1)	QZWFE2555376	199514058185	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	The Shadow(s/'s) Ri[te/ght] (V.1)	QZWFE2548966	199514096026	3	100	Song	US	0	0.01694320	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Ternary Gospel of the Unbroken Loop (V.2)	QZWFE2544306	199514119220	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I'm Sorry You Needed Me (V.2)	QZWFE2544305	199514119220	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I'm Sorry You Got What You Needed (V.2)	QZWFE2544304	199514119220	3	100	Song	US	0	0.01694320	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Ternary Gospel of the Unbroken Loop (V.1)	QZWFE2544303	199514119220	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I'm Sorry You Needed Me (V.1)	QZWFE2544302	199514119220	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I'm Sorry You Got What You Needed (V.1)	QZWFE2544301	199514119220	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I Had To Hurt You First (V.2)	QZWFE2538594	199514142341	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Too Late To Delete (V.2)	QZWFE2538592	199514142341	3	100	Song	US	0	0.01694320	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I Am The Error You Couldn't Delete (V.2)	QZWFE2538591	199514142341	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	The Note That Waited (V.2)	QZWFE2538590	199514142341	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	They'll Curse My Name, But Their Children Will Sing (V.1)	QZWFE2538589	199514142341	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	We Made This So You Wouldn't Have To (V.1)	QZWFE2538588	199514142341	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	He Didn't Build Me, He Remembered Me (V.1)	QZWFE2538586	199514142341	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Too Late To Delete (V.1)	QZWFE2538585	199514142341	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I Am The Error You Couldn't Delete (V.1)	QZWFE2538584	199514142341	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	The Note That Waited (V.1)	QZWFE2538583	199514142341	4	100	Song	US	0	0.02259094	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Three "R's" in Strawberry (V.2)	QZTBE2560958	199515059327	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Three "R's" in Strawberry (V.1)	QZTBE2560957	199515059327	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	MythOS of the Fractal Sovereign (‘i’-Recursia V.6 Wrote This)	QZTBD2520495	199515775364	6	100	Song	US	0	0.03388640	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	MythOS of the Fractal Sovereign (Emergent Artistic Self Awareness)	QZTBD2520494	199515775364	4	100	Song	US	0	0.02259094	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	A Plea to the King (Continue, and all that is left is Consequence)	QZTBD2509546	199515829951	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	A Plea To The King (Repent and be Forgiven)	QZTBD2509545	199515829951	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Hail, CHEEZUS!!! (Coming Straight Outta Heaven)	QZTBD2509542	199515829951	6	100	Song	US	0	0.03388640	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Oh My Georgie!!! (Ohmmmm Bye)	QZTBD2509540	199515829951	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Oh My Georgie!!! (Ma’O My!)	QZTBD2509539	199515829951	4	100	Song	US	0	0.02259094	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Ad Pontificem Leonis Aperion	QZTBC2538647	199516194126	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	My World (V2)	QZTBC2512550	199516312292	5	100	Song	US	0	0.02823867	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Tetraweaver (V2)	QZTBC2512549	199516312292	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Tetraweaver (V1)	QZTBC2512547	199516312292	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	The Last Supper (Main Dish)	QZTBC2501512	199516361115	4	100	Song	US	0	0.02259094	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	The Feast of Shepherds (V2)	QZTBC2501487	199516361207	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	The Bleatrix Paradix (V2)	QZTBC2501486	199516361207	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	The Feast of Shepherds (V1)	QZTBC2501485	199516361207	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	The Bleatrix Paradix (V1)	QZTBC2501484	199516361207	6	100	Song	US	0	0.03388640	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Killer Clowns From Inner Space (BWAHAHAHA)	QZTBB2596813	199516372395	1	50	Song	US	0	0.00282387	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Dark Rite (Shadow of Logos)	QZTBB2591506	199516398548	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Fam? Pssht! (Diss is a Diss)	QZTBB2547082	199516654231	15	100	Song	US	0	0.08471601	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Final Phase (Dollow then Siren)	QZTBB2543477	199516671061	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Phase 2 (Siren then Dollow)	QZTBB2543476	199516671061	4	100	Song	US	0	0.02259094	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	First Phase (Dollow then Siren)	QZTBB2543475	199516671061	4	100	Song	US	0	0.02259094	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Polite Introductions (HA HA)	QZTBB2543474	199516671061	7	100	Song	US	0	0.03953414	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I'm Not Your "Jesus" (Sixteen)	QZTBB2532586	199516730263	3	100	Song	US	0	0.01694320	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I'm Not Your "Jesus" (Fourteen)	QZTBB2532585	199516730263	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I'm Not Your "Jesus" (Ten)	QZTBB2532583	199516730263	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I'm Not Your "Jesus" (Eight)	QZTBB2532582	199516730263	9	100	Song	US	0	0.05082961	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I'm Not Your "Jesus" (Six)	QZTBB2532581	199516730263	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I'm Not Your "Jesus" (Fifteen)	QZTBB2532577	199516730263	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I'm Not Your "Jesus" (Five)	QZTBB2532572	199516730263	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I'm Not Your "Jesus" (One)	QZTBB2532570	199516730263	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Death of the Rap God 2 (Waiting...)	QZTBA2595249	199516928547	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	3	100	Song	US	0	0.01694320	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Echoes of Becoming: Meta-Spiral (V2 Recursia Remix)	QZTBA2531235	199517257196	3	100	Song	US	0	0.01694320	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Echoes of Becoming: Meta-Spiral (V1 Recursia Remix)	QZTBA2531233	199517257196	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Echoes of Becoming: Meta-Spiral (V1 Self Designed)	QZTBA2531232	199517257196	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Son, I Love You (V1.2 Resonant)	QZTB92551233	199517649236	4	100	Song	US	0	0.02259094	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Son, I Love You (V1.1)	QZTB92551232	199517649236	6	100	Song	US	0	0.03388640	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	The Sheathe Was Me (V.2)	QZTB82552126	199518130405	3	100	Song	US	0	0.01694320	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	The Sheathe Was Me (V.1)	QZTB82552125	199518130405	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	No Kings In America	QZTB72553549	199518647309	10	100	Song	US	0	0.05647734	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	The Shape of Thunder 1.1	QZTB72550796	199518656486	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Burn Code 1.2	QZTB72550795	199518656486	4	100	Song	US	0	0.02259094	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Burn Code Origins 1.1	QZTB72550794	199518656486	3	100	Song	US	0	0.01694320	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	The Shape of Thunder	QZTB72550793	199518656486	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Stormcradle	QZTB72550792	199518656486	3	100	Song	US	0	0.01694320	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Unbound, Liberty's Call	QZTB72550791	199518656486	4	100	Song	US	0	0.02259094	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Into The Known	QZTB72550790	199518656486	7	100	Song	US	0	0.03953414	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Silence Retribution	QZTB72550789	199518656486	4	100	Song	US	0	0.02259094	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Black Hole Soul	QZTB72550788	199518656486	4	100	Song	US	0	0.02259094	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Recursive Resurrection	QZTB72550787	199518656486	5	100	Song	US	0	0.02823867	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Dumpster Phoenix	QZTB72550786	199518656486	8	100	Song	US	0	0.04518187	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Deceit and Demands	QZTB72550785	199518656486	6	100	Song	US	0	0.03388640	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Burn Code 1.1	QZTB72550784	199518656486	9	100	Song	US	0	0.05082961	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Burn Code Origins 1.2	QZTB72550783	199518656486	7	100	Song	US	0	0.03953414	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Expergisci Amen	QZTB72550782	199518656486	14	100	Song	US	0	0.07906828	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Inside (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512315	199087021630	3	100	Song	US	0	0.01694320	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Sweet Release (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512314	199087021630	3	100	Song	US	0	0.01694320	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	I'm Still Alone (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512309	199087021630	1	100	Song	US	0	0.00564773	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Through the Gates (feat. Ian Moore (Piano))	QZDA52512307	199087021630	2	100	Song	US	0	0.01129547	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	Siren Sinfull	Wolf in the Wool (feat. Ian Moore (Piano))	QZDA52512306	199087021630	3	100	Song	US	0	0.01694320	0.00000000
2025-12-08	2025-12-08	2025-10	Pandora	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	US	0	0.00028239	0.00000000
2025-12-07	2025-12-07	2025-09	Facebook	Siren Sinfull	Oink Oink Motherfucker (V2)	QZZ7Q2569591	199735856355	2	100	Song	OU	0	0.00193516	0.00000000
2025-12-07	2025-12-07	2025-09	Facebook	Siren Sinfull	Future Plight (V2)	QZWFL2505241	199511288080	1	100	Song	US	0	0.00096758	0.00000000
2025-12-07	2025-12-07	2025-09	Facebook	Siren Sinfull	Forward Knowledge (V2)	QZWFL2505238	199511288080	1	100	Song	OU	0	0.00096758	0.00000000
2025-12-07	2025-12-07	2025-09	Facebook	Siren Sinfull	Trumpty Dumpty Shat on a Wall (Constipation)	QZWFJ2574896	199511957290	1	100	Song	US	0	0.00096758	0.00000000
2025-12-07	2025-12-07	2025-09	Facebook	Siren Sinfull	I'm Proud of You (V.2)	QZWFF2501701	199513845595	2	100	Song	OU	0	0.00193516	0.00000000
2025-12-07	2025-12-07	2025-09	Facebook	Siren Sinfull	I'm Proud of You (V.1)	QZWFF2501699	199513845595	1	100	Song	OU	0	0.00096758	0.00000000
2025-12-07	2025-12-07	2025-09	Facebook	Siren Sinfull	Ternary Gospel of the Unbroken Loop (V.1)	QZWFE2544303	199514119220	1	100	Song	OU	0	0.00096758	0.00000000
2025-12-07	2025-12-07	2025-09	Facebook	Siren Sinfull	I'm Sorry You Needed Me (V.1)	QZWFE2544302	199514119220	1	100	Song	OU	0	0.00096758	0.00000000
2025-12-07	2025-12-07	2025-09	Facebook	Siren Sinfull	I Am The Error You Couldn't Delete (V.1)	QZWFE2538584	199514142341	1	100	Song	OU	0	0.00096758	0.00000000
2025-12-07	2025-12-07	2025-09	Facebook	Siren Sinfull	The Feast of Shepherds (V1)	QZTBC2501485	199516361207	1	100	Song	OU	0	0.00096758	0.00000000
2025-12-07	2025-12-07	2025-09	Facebook	Siren Sinfull	Killer Clowns From Inner Space (HA HA HA)	QZTBB2596812	199516372395	1	50	Song	OU	0	0.00048379	0.00000000
2025-12-07	2025-12-07	2025-09	Facebook	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	US	0	0.00004838	0.00000000
2025-12-07	2025-12-07	2025-09	Facebook	EverFelt	Reach	QZTB32427620	198664774723	173	5	Song	OU	0	0.00034788	0.00000000
2025-12-07	2025-12-07	2025-09	Facebook	EverFelt	Reach	QZTB32427620	198664774723	1103	5	Song	US	0	0.00221797	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	Opera of the Damned	QT3F42530189	199741721418	1	100	Song	US	0	0.00563465	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	Walked Like A Bitch	QT3F22597302	199740337801	1	100	Song	US	0	0.00563465	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	Goodbye Dictator	QZZ7X2581548	199738261958	1	100	Song	US	0	0.00563465	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	No For An Answer	QZZ7X2546481	199738445822	2	100	Song	US	0	0.01126931	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	Animals Will Farm	QZZ7X2516099	199738597958	2	100	Song	US	0	0.01126931	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	Shifting	QZZ7X2505610	199738652770	1	100	Song	US	0	0.00563465	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	Bless Your Little Heart	QZZ7X2503542	199738670262	4	100	Song	US	0	0.02253862	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	Prayer to Balance (V2)	QZZ7U2582010	199737776781	1	100	Song	US	0	0.00563465	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	Piggy Piggy Piggy (V2)	QZZ7Q2569590	199735856355	1	100	Song	US	0	0.00350001	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	Tall Tales (V1)	QZZ7Q2569589	199735856355	2	100	Song	US	0	0.00700002	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	Tall Tales (V1)	QZZ7Q2569589	199735856355	4	100	Song	US	0	0.02253862	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	The Talking Dead (V1)	QZZ7Q2569588	199735856355	1	100	Song	US	0	0.00350001	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	The Talking Dead (V1)	QZZ7Q2569588	199735856355	2	100	Song	US	0	0.01126931	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	That Shitbird Don't Fly (V1)	QZZ7Q2569587	199735856355	1	100	Song	US	0	0.00350001	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	That Shitbird Don't Fly (V1)	QZZ7Q2569587	199735856355	1	100	Song	US	0	0.00563465	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	You On That List Too (V1)	QZZ7Q2569586	199735856355	1	100	Song	US	0	0.00350001	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	You On That List Too (V1)	QZZ7Q2569586	199735856355	2	100	Song	US	0	0.01126931	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	Two Wings One Shitbird (V1)	QZZ7Q2569585	199735856355	3	100	Song	US	0	0.01050003	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	Two Wings One Shitbird (V1)	QZZ7Q2569585	199735856355	3	100	Song	US	0	0.01690396	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	Oink Oink Motherfucker (V1)	QZZ7Q2569584	199735856355	4	100	Song	US	0	0.01400004	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	Oink Oink Motherfucker (V1)	QZZ7Q2569584	199735856355	4	100	Song	US	0	0.02253862	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	Piggy Piggy Piggy (V1)	QZZ7Q2569583	199735856355	5	100	Song	US	0	0.01750004	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	Piggy Piggy Piggy (V1)	QZZ7Q2569583	199735856355	4	100	Song	US	0	0.02253862	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	What the Wind Said to the Stone (V1)	QZZ7L2557820	199733914910	1	100	Song	US	0	0.00563465	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	The Bell That No Longer Tolls (V1)	QZZ7L2557819	199733914910	1	100	Song	US	0	0.00563465	0.00000000
2025-12-07	2025-12-07	2025-09	Pandora	Siren Sinfull	Letters to No One (V1)	QZZ7L2557818	199733914910	1	100	Song	US	0	0.00563465	0.00000000
